"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4841","RT @KirkDBorne: What is Data Exhaust and What Can You Do With It? https://t.co/nqhdhBKTB1 #abdsc #BigData #DataScience #Analytics https://t…",FALSE,0,NA,2017-06-17 03:25:10,FALSE,NA,"875917207443832832",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DaveRubal",34,TRUE,FALSE,NA,NA
"4842","RT @gp_pulipaka: GPUs to Run 1000 Times Faster by 2025. #BigData #DeepLearning #MachineLearning #DataScience #AI 
https://t.co/lp8pjfGUjW h…",FALSE,0,NA,2017-06-17 03:25:04,FALSE,NA,"875917181892034562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyArmyMyIndia",21,TRUE,FALSE,NA,NA
"4843","RT @KirkDBorne: Great weekend readings in #BigData #DataScience #MachineLearning #AI #NLProc #Python: https://t.co/ZrPnKqjeJK #abdsc https:…",FALSE,0,NA,2017-06-17 03:24:45,FALSE,NA,"875917101378277376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biconnections",15,TRUE,FALSE,NA,NA
"4844","RT @Ronald_vanLoon: Learn Python in 3 days : Step by Step Guide | #DataScience #Python #RT https://t.co/MczG2WeQ1T https://t.co/LMLQnJTkMZ",FALSE,0,NA,2017-06-17 03:24:31,FALSE,NA,"875917041429086208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","byronesalazar",106,TRUE,FALSE,NA,NA
"4845","RT @KirkDBorne: What is Data Exhaust and What Can You Do With It? https://t.co/nqhdhBKTB1 #abdsc #BigData #DataScience #Analytics https://t…",FALSE,0,NA,2017-06-17 03:23:32,FALSE,NA,"875916794107760641",NA,"<a href=""http://iot.com"" rel=""nofollow"">The IoT Center</a>","binaryloom",34,TRUE,FALSE,NA,NA
"4846","RT @KirkDBorne: 100 Free Tutorials for learning R: https://t.co/j9sICk7MQL #abdsc #Rstats #DataScience #Statistics #MachineLearning https:/…",FALSE,0,NA,2017-06-17 03:23:30,FALSE,NA,"875916785689788416",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",36,TRUE,FALSE,NA,NA
"4847","RT @ygaudry: #Healthcare #IoT: Reducing Heart Disease Readmission.#BigData #ML #DataScience… https://t.co/Ej56UVwbcd",FALSE,0,NA,2017-06-17 03:23:28,FALSE,NA,"875916779553468418",NA,"<a href=""https://timelab.io"" rel=""nofollow"">BotIoTimelab</a>","IoTimelab",11,TRUE,FALSE,NA,NA
"4848","RT @KirkDBorne: What is Data Exhaust and What Can You Do With It? https://t.co/nqhdhBKTB1 #abdsc #BigData #DataScience #Analytics https://t…",FALSE,0,NA,2017-06-17 03:23:26,FALSE,NA,"875916769499774976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deiphage",34,TRUE,FALSE,NA,NA
"4849","RT @KirkDBorne: 100 Free Tutorials for learning R: https://t.co/j9sICk7MQL #abdsc #Rstats #DataScience #Statistics #MachineLearning https:/…",FALSE,0,NA,2017-06-17 03:23:13,FALSE,NA,"875916715036745729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","taraw",36,TRUE,FALSE,NA,NA
"4850","RT @KirkDBorne: What is Data Exhaust and What Can You Do With It? https://t.co/nqhdhBKTB1 #abdsc #BigData #DataScience #Analytics https://t…",FALSE,0,NA,2017-06-17 03:22:42,FALSE,NA,"875916587727020038",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",34,TRUE,FALSE,NA,NA
